"path","tracked","untracked","ignored","exists","size_bytes","category","generated","operational","required_for_package","required_for_tests","required_for_documentation","previous_decision","verified_decision","evidence","notes"
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/doc/get-started.Rmd",FALSE,FALSE,TRUE,TRUE,737,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/doc/index.html",FALSE,FALSE,TRUE,TRUE,3354,"rendered-document",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: rendered-document; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/doc/oceancube-architecture.html",FALSE,FALSE,TRUE,TRUE,13532,"rendered-document",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: rendered-document; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/doc/oceancube-architecture.R",FALSE,FALSE,TRUE,TRUE,369,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/doc/oceancube-architecture.Rmd",FALSE,FALSE,TRUE,TRUE,2553,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/doc/oceancube-geometry-weights.html",FALSE,FALSE,TRUE,TRUE,23626,"rendered-document",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: rendered-document; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/doc/oceancube-geometry-weights.R",FALSE,FALSE,TRUE,TRUE,1279,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/doc/oceancube-geometry-weights.Rmd",FALSE,FALSE,TRUE,TRUE,2215,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/doc/oceancube-introduction.html",FALSE,FALSE,TRUE,TRUE,24863,"rendered-document",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: rendered-document; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/doc/oceancube-introduction.R",FALSE,FALSE,TRUE,TRUE,1818,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/doc/oceancube-introduction.Rmd",FALSE,FALSE,TRUE,TRUE,3404,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/examples/backend_memory.R",FALSE,FALSE,TRUE,TRUE,3995,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/examples/backend_netcdf_descriptor.R",FALSE,FALSE,TRUE,TRUE,5118,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/examples/backend_netcdf_read_block.R",FALSE,FALSE,TRUE,TRUE,6763,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/examples/baseline_ocean_cube.R",FALSE,FALSE,TRUE,TRUE,3704,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/examples/cube_crop.R",FALSE,FALSE,TRUE,TRUE,8540,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/examples/cube_extract.R",FALSE,FALSE,TRUE,TRUE,7836,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/examples/cube_geometry_weights.R",FALSE,FALSE,TRUE,TRUE,4084,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/examples/cube_mask.R",FALSE,FALSE,TRUE,TRUE,6852,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/examples/cube_slice.R",FALSE,FALSE,TRUE,TRUE,6283,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/examples/cube_transect.R",FALSE,FALSE,TRUE,TRUE,7793,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/examples/noncontiguous_collect.R",FALSE,FALSE,TRUE,TRUE,3913,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/examples/ocean_cube_contract.R",FALSE,FALSE,TRUE,TRUE,4027,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/examples/refactor_coast_dist_backend.R",FALSE,FALSE,TRUE,TRUE,4008,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/examples/refactor_layer_annual_backend.R",FALSE,FALSE,TRUE,TRUE,3656,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/examples/refactor_link_events_backend.R",FALSE,FALSE,TRUE,TRUE,5629,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/examples/refactor_temporal_backend.R",FALSE,FALSE,TRUE,TRUE,4304,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/help/aliases.rds",FALSE,FALSE,TRUE,TRUE,309,"rds",FALSE,TRUE,FALSE,FALSE,FALSE,"relocate-later","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: rds; not established as generated; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/help/AnIndex",FALSE,FALSE,TRUE,TRUE,675,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/help/oceancube.rdb",FALSE,FALSE,TRUE,TRUE,66453,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-preversion/oceancube.Rcheck/oceancube/help/oceancube.rdx",FALSE,FALSE,TRUE,TRUE,760,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
